food_key,source_type,source_reference,source_note,source_review_status
tea_sweetened,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
tea_unsweetened,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
tilapia_grilled,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
tofu_firm,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
tomato,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
tomatoes_grape,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
tortilla_wrap,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
tuna_canned,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
turkey_breakfast_sausage,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
turkey_slices,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
veggie_burger,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
water,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
watermelon,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
white_onion_raw,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
yellow_mustard,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
yellow_onion_raw,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
yogurt_fruit,legacy_mazaj_dataset,,Original row source identifier was not preserved in the supplied dataset.,SOURCE_REFERENCE_REQUIRED
fndds_goat_milk,usda_fooddata_central_fndds,2705395,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1002 (Milk, whole).",OFFICIAL_SOURCE_IMPORTED
fndds_buttermilk,usda_fooddata_central_fndds,2705393,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1002 (Milk, whole).",OFFICIAL_SOURCE_IMPORTED
fndds_milk_evaporated_whole,usda_fooddata_central_fndds,2705399,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1002 (Milk, whole).",OFFICIAL_SOURCE_IMPORTED
fndds_milk_lactose_free_whole,usda_fooddata_central_fndds,2705392,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1002 (Milk, whole).",OFFICIAL_SOURCE_IMPORTED
fndds_milk_reduced_fat_2,usda_fooddata_central_fndds,2705386,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1004 (Milk, reduced fat).",OFFICIAL_SOURCE_IMPORTED
fndds_milk_evaporated_reduced_fat_2,usda_fooddata_central_fndds,2705400,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1004 (Milk, reduced fat).",OFFICIAL_SOURCE_IMPORTED
fndds_milk_lactose_free_reduced_fat_2,usda_fooddata_central_fndds,2705391,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1004 (Milk, reduced fat).",OFFICIAL_SOURCE_IMPORTED
fndds_kefir,usda_fooddata_central_fndds,2705394,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1006 (Milk, lowfat).",OFFICIAL_SOURCE_IMPORTED
fndds_milk_low_fat_1,usda_fooddata_central_fndds,2705387,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1006 (Milk, lowfat).",OFFICIAL_SOURCE_IMPORTED
fndds_milk_lactose_free_low_fat_1,usda_fooddata_central_fndds,2705389,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1006 (Milk, lowfat).",OFFICIAL_SOURCE_IMPORTED
fndds_milk_fat_free_skim,usda_fooddata_central_fndds,2705388,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1008 (Milk, nonfat).",OFFICIAL_SOURCE_IMPORTED
fndds_milk_dry_reconstituted_nonfat,usda_fooddata_central_fndds,2705396,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1008 (Milk, nonfat).",OFFICIAL_SOURCE_IMPORTED
fndds_milk_evaporated_fat_free_skim,usda_fooddata_central_fndds,2705401,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1008 (Milk, nonfat).",OFFICIAL_SOURCE_IMPORTED
fndds_milk_lactose_free_fat_free_skim,usda_fooddata_central_fndds,2705390,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1008 (Milk, nonfat).",OFFICIAL_SOURCE_IMPORTED
fndds_strawberry_milk_whole,usda_fooddata_central_fndds,2705496,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1202 (Flavored milk, whole).",OFFICIAL_SOURCE_IMPORTED
fndds_chocolate_milk_whole,usda_fooddata_central_fndds,2705467,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1202 (Flavored milk, whole).",OFFICIAL_SOURCE_IMPORTED
fndds_milk_condensed_sweetened,usda_fooddata_central_fndds,2705402,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1202 (Flavored milk, whole).",OFFICIAL_SOURCE_IMPORTED
fndds_chocolate_milk_reduced_sugar_whole,usda_fooddata_central_fndds,2705479,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1202 (Flavored milk, whole).",OFFICIAL_SOURCE_IMPORTED
fndds_milk_malted,usda_fooddata_central_fndds,2705501,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1204 (Flavored milk, reduced fat).",OFFICIAL_SOURCE_IMPORTED
fndds_strawberry_milk_reduced_fat_2,usda_fooddata_central_fndds,2705497,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1204 (Flavored milk, reduced fat).",OFFICIAL_SOURCE_IMPORTED
fndds_chocolate_milk_reduced_fat_2,usda_fooddata_central_fndds,2705468,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1204 (Flavored milk, reduced fat).",OFFICIAL_SOURCE_IMPORTED
fndds_hot_chocolate_cocoa_with_whipped_cream,usda_fooddata_central_fndds,2705476,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1204 (Flavored milk, reduced fat).",OFFICIAL_SOURCE_IMPORTED
fndds_chocolate_milk_reduced_sugar_reduced_fat_2,usda_fooddata_central_fndds,2705480,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1204 (Flavored milk, reduced fat).",OFFICIAL_SOURCE_IMPORTED
fndds_strawberry_milk_reduced_sugar,usda_fooddata_central_fndds,2705500,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1206 (Flavored milk, lowfat).",OFFICIAL_SOURCE_IMPORTED
fndds_strawberry_milk_low_fat_1,usda_fooddata_central_fndds,2705498,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1206 (Flavored milk, lowfat).",OFFICIAL_SOURCE_IMPORTED
fndds_chocolate_milk_low_fat_1,usda_fooddata_central_fndds,2705470,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1206 (Flavored milk, lowfat).",OFFICIAL_SOURCE_IMPORTED
fndds_chocolate_milk_reduced_sugar_low_fat_1,usda_fooddata_central_fndds,2705481,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1206 (Flavored milk, lowfat).",OFFICIAL_SOURCE_IMPORTED
fndds_strawberry_milk_fat_free_skim,usda_fooddata_central_fndds,2705499,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1208 (Flavored milk, nonfat).",OFFICIAL_SOURCE_IMPORTED
fndds_chocolate_milk_fat_free_skim,usda_fooddata_central_fndds,2705469,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1208 (Flavored milk, nonfat).",OFFICIAL_SOURCE_IMPORTED
fndds_hot_chocolate_cocoa_dry_mix_made_with_water,usda_fooddata_central_fndds,2705483,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1208 (Flavored milk, nonfat).",OFFICIAL_SOURCE_IMPORTED
fndds_chocolate_milk_reduced_sugar_fat_free_skim,usda_fooddata_central_fndds,2705482,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1208 (Flavored milk, nonfat).",OFFICIAL_SOURCE_IMPORTED
fndds_hot_chocolate_cocoa_dry_mix_reduced_sugar_made_with_water,usda_fooddata_central_fndds,2705488,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1208 (Flavored milk, nonfat).",OFFICIAL_SOURCE_IMPORTED
fndds_eggnog,usda_fooddata_central_fndds,2705502,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1402 (Milk shakes and other dairy drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_milk_shake_with_malt,usda_fooddata_central_fndds,2705507,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1402 (Milk shakes and other dairy drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_chocolate_milk_drink,usda_fooddata_central_fndds,2705517,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1402 (Milk shakes and other dairy drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_ice_cream_soda_chocolate,usda_fooddata_central_fndds,2705657,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1402 (Milk shakes and other dairy drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_milk_shake_bottled_chocolate,usda_fooddata_central_fndds,2705510,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1402 (Milk shakes and other dairy drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_milk_shake_home_recipe_chocolate,usda_fooddata_central_fndds,2705503,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1402 (Milk shakes and other dairy drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_ball,usda_fooddata_central_fndds,2705781,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1602 (Cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_queso_fresco,usda_fooddata_central_fndds,2705745,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1602 (Cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_queso_cotija,usda_fooddata_central_fndds,2705746,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1602 (Cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_queso_asadero,usda_fooddata_central_fndds,2705744,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1602 (Cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_brie,usda_fooddata_central_fndds,2705708,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1602 (Cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_feta,usda_fooddata_central_fndds,2705714,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1602 (Cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_goat,usda_fooddata_central_fndds,2705716,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1602 (Cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_imitation_cheese,usda_fooddata_central_fndds,2705777,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1602 (Cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_brick,usda_fooddata_central_fndds,2705706,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1602 (Cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_colby,usda_fooddata_central_fndds,2705712,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1602 (Cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_swiss,usda_fooddata_central_fndds,2705735,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1602 (Cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_paneer,usda_fooddata_central_fndds,2705740,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1602 (Cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_cheddar,usda_fooddata_central_fndds,2705709,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1602 (Cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_ricotta,usda_fooddata_central_fndds,2705750,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1604 (Cottage/ricotta cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_puerto_rican_white_cheese,usda_fooddata_central_fndds,2705755,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1604 (Cottage/ricotta cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cottage_cheese_farmer_s,usda_fooddata_central_fndds,2705749,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1604 (Cottage/ricotta cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_cottage_low_fat,usda_fooddata_central_fndds,2705756,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1604 (Cottage/ricotta cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_cottage_dry_curd,usda_fooddata_central_fndds,2705753,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1604 (Cottage/ricotta cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_cottage_with_fruit,usda_fooddata_central_fndds,2705751,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1604 (Cottage/ricotta cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_cheese_cottage_with_vegetables,usda_fooddata_central_fndds,2705752,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1604 (Cottage/ricotta cheese).,OFFICIAL_SOURCE_IMPORTED
fndds_yogurt_tube,usda_fooddata_central_fndds,2705443,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1820 (Yogurt, regular).",OFFICIAL_SOURCE_IMPORTED
fndds_yogurt_liquid,usda_fooddata_central_fndds,2705442,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1820 (Yogurt, regular).",OFFICIAL_SOURCE_IMPORTED
fndds_yogurt_whole_milk_plain,usda_fooddata_central_fndds,2705418,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1820 (Yogurt, regular).",OFFICIAL_SOURCE_IMPORTED
fndds_yogurt_nonfat_milk_plain,usda_fooddata_central_fndds,2705420,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1820 (Yogurt, regular).",OFFICIAL_SOURCE_IMPORTED
fndds_yogurt_parfait_with_fruit,usda_fooddata_central_fndds,2705450,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1820 (Yogurt, regular).",OFFICIAL_SOURCE_IMPORTED
fndds_yogurt_low_fat_milk_plain,usda_fooddata_central_fndds,2705419,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1820 (Yogurt, regular).",OFFICIAL_SOURCE_IMPORTED
fndds_yogurt_greek_with_oats,usda_fooddata_central_fndds,2705441,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1822 (Yogurt, Greek).",OFFICIAL_SOURCE_IMPORTED
fndds_yogurt_greek_whole_milk_plain,usda_fooddata_central_fndds,2705422,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1822 (Yogurt, Greek).",OFFICIAL_SOURCE_IMPORTED
fndds_yogurt_greek_nonfat_milk_plain,usda_fooddata_central_fndds,2705424,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1822 (Yogurt, Greek).",OFFICIAL_SOURCE_IMPORTED
fndds_yogurt_greek_low_fat_milk_plain,usda_fooddata_central_fndds,2705423,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1822 (Yogurt, Greek).",OFFICIAL_SOURCE_IMPORTED
fndds_yogurt_greek_whole_milk_fruit,usda_fooddata_central_fndds,2705430,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1822 (Yogurt, Greek).",OFFICIAL_SOURCE_IMPORTED
fndds_oat_milk,usda_fooddata_central_fndds,2705412,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1902 (Plant-based milk).,OFFICIAL_SOURCE_IMPORTED
fndds_rice_milk,usda_fooddata_central_fndds,2705411,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 1902 (Plant-based milk).,OFFICIAL_SOURCE_IMPORTED
