food_key,image_lookup_allowed,recommendation_allowed,plan_allowed,safety_review_status,plan_role,notes
roasted_lamb,True,False,False,IMAGE_LOOKUP_ONLY_REVIEW_REQUIRED,protein_source,New common prepared-food average added for image/text lookup only; review source and safety rules before enabling recommendations or plans.
romaine_lettuce,False,True,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
salmon_grilled,True,True,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
salsa,True,False,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
sandwich_cheese,True,False,True,CURATED_EXISTING_DATASET,mixed_meal,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
sandwich_turkey,True,False,True,CURATED_EXISTING_DATASET,mixed_meal,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
sardines_canned,True,False,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
sausage_beef,True,False,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
scrambled_egg,True,False,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
sea_bass_grilled,True,False,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
shawarma_chicken,True,False,True,CURATED_EXISTING_DATASET,mixed_meal,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
shrimp_cooked,True,False,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
smoothie_fruit,True,False,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
soup_chicken,True,False,True,CURATED_EXISTING_DATASET,mixed_meal,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
spaghetti_tomato_sauce,True,False,True,CURATED_EXISTING_DATASET,mixed_meal,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
sparkling_water,True,False,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
spinach,True,False,True,CURATED_EXISTING_DATASET,vegetable_side,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
sports_drink,True,False,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
strawberries,True,True,True,CURATED_EXISTING_DATASET,fruit_snack,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
strawberries_raw,False,True,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
sunflower_seeds,True,True,True,CURATED_EXISTING_DATASET,healthy_fat_snack,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
sweet_potato_baked,True,False,True,CURATED_EXISTING_DATASET,vegetable_side,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
sweet_sour_pork,True,False,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
swiss_cheese,True,True,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
tbone_steak_grilled,True,True,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
tea_sweetened,True,False,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
tea_unsweetened,True,True,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
tilapia_grilled,True,True,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
tofu_firm,True,False,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
tomato,True,False,True,CURATED_EXISTING_DATASET,vegetable_side,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
tomatoes_grape,True,True,True,CURATED_EXISTING_DATASET,vegetable_side,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
tortilla_wrap,True,False,True,CURATED_EXISTING_DATASET,carb_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
tuna_canned,True,True,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
turkey_breakfast_sausage,True,False,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
turkey_slices,True,False,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
veggie_burger,True,False,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
water,True,False,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
watermelon,True,False,True,CURATED_EXISTING_DATASET,fruit_snack,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
white_onion_raw,False,True,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
yellow_mustard,False,False,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
yellow_onion_raw,False,True,False,CURATED_EXISTING_DATASET,not_for_plan,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
yogurt_fruit,True,False,True,CURATED_EXISTING_DATASET,protein_source,Existing Mazaj+ dataset item. Nutrition source reference was not preserved in the supplied files.
fndds_goat_milk,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_buttermilk,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_milk_evaporated_whole,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_milk_lactose_free_whole,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_milk_reduced_fat_2,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_milk_evaporated_reduced_fat_2,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_milk_lactose_free_reduced_fat_2,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_kefir,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_milk_low_fat_1,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_milk_lactose_free_low_fat_1,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_milk_fat_free_skim,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_milk_dry_reconstituted_nonfat,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_milk_evaporated_fat_free_skim,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_milk_lactose_free_fat_free_skim,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_strawberry_milk_whole,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_chocolate_milk_whole,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_milk_condensed_sweetened,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_chocolate_milk_reduced_sugar_whole,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_milk_malted,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_strawberry_milk_reduced_fat_2,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_chocolate_milk_reduced_fat_2,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_hot_chocolate_cocoa_with_whipped_cream,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_chocolate_milk_reduced_sugar_reduced_fat_2,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
