portion_key,food_key,portion_name,grams,is_reference_portion,portion_note
fndds_chocolate_milk_drink_100g,fndds_chocolate_milk_drink,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_ice_cream_soda_chocolate_100g,fndds_ice_cream_soda_chocolate,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_milk_shake_bottled_chocolate_100g,fndds_milk_shake_bottled_chocolate,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_milk_shake_home_recipe_chocolate_100g,fndds_milk_shake_home_recipe_chocolate,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_ball_100g,fndds_cheese_ball,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_queso_fresco_100g,fndds_queso_fresco,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_queso_cotija_100g,fndds_queso_cotija,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_queso_asadero_100g,fndds_queso_asadero,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_brie_100g,fndds_cheese_brie,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_feta_100g,fndds_cheese_feta,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_goat_100g,fndds_cheese_goat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_imitation_cheese_100g,fndds_imitation_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_brick_100g,fndds_cheese_brick,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_colby_100g,fndds_cheese_colby,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_swiss_100g,fndds_cheese_swiss,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_paneer_100g,fndds_cheese_paneer,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_cheddar_100g,fndds_cheese_cheddar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_ricotta_100g,fndds_cheese_ricotta,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_puerto_rican_white_cheese_100g,fndds_puerto_rican_white_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cottage_cheese_farmer_s_100g,fndds_cottage_cheese_farmer_s,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_cottage_low_fat_100g,fndds_cheese_cottage_low_fat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_cottage_dry_curd_100g,fndds_cheese_cottage_dry_curd,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_cottage_with_fruit_100g,fndds_cheese_cottage_with_fruit,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cheese_cottage_with_vegetables_100g,fndds_cheese_cottage_with_vegetables,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_tube_100g,fndds_yogurt_tube,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_liquid_100g,fndds_yogurt_liquid,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_whole_milk_plain_100g,fndds_yogurt_whole_milk_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_nonfat_milk_plain_100g,fndds_yogurt_nonfat_milk_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_parfait_with_fruit_100g,fndds_yogurt_parfait_with_fruit,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_low_fat_milk_plain_100g,fndds_yogurt_low_fat_milk_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_greek_with_oats_100g,fndds_yogurt_greek_with_oats,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_greek_whole_milk_plain_100g,fndds_yogurt_greek_whole_milk_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_greek_nonfat_milk_plain_100g,fndds_yogurt_greek_nonfat_milk_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_greek_low_fat_milk_plain_100g,fndds_yogurt_greek_low_fat_milk_plain,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_greek_whole_milk_fruit_100g,fndds_yogurt_greek_whole_milk_fruit,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_oat_milk_100g,fndds_oat_milk,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_rice_milk_100g,fndds_rice_milk,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coconut_milk_100g,fndds_coconut_milk,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soy_milk_sweetened_100g,fndds_soy_milk_sweetened,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soy_milk_chocolate_100g,fndds_soy_milk_chocolate,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soy_milk_unsweetened_100g,fndds_soy_milk_unsweetened,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_almond_milk_sweetened_100g,fndds_almond_milk_sweetened,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_soy_100g,fndds_yogurt_soy,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_almond_milk_100g,fndds_yogurt_almond_milk,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yogurt_coconut_milk_100g,fndds_yogurt_coconut_milk,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_veal_chop_100g,fndds_veal_chop,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beef_roast_100g,fndds_beef_roast,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beef_oxtails_100g,fndds_beef_oxtails,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beef_brisket_100g,fndds_beef_brisket,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beef_shortribs_100g,fndds_beef_shortribs,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beef_pot_roast_100g,fndds_beef_pot_roast,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beef_stew_meat_100g,fndds_beef_stew_meat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beef_neck_bones_100g,fndds_beef_neck_bones,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beef_sandwich_steak_100g,fndds_beef_sandwich_steak,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beef_ground_100g,fndds_beef_ground,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_veal_ground_100g,fndds_veal_ground,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beef_ground_raw_100g,fndds_beef_ground_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beef_ground_patty_100g,fndds_beef_ground_patty,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pork_ribs_100g,fndds_pork_ribs,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pork_ears_100g,fndds_pork_ears,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pork_roast_100g,fndds_pork_roast,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pork_bones_100g,fndds_pork_bones,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pork_belly_100g,fndds_pork_belly,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pork_skin_rinds_100g,fndds_pork_skin_rinds,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
